brand,year,fuel,transmission,km_driven,owner,mileage,engine,age,price
Mahindra,2026,Diesel,Manual,19756,First,16.3,1424,0,721630.76
Mahindra,2007,Electric,Manual,240748,First,24.6,1106,19,36446.54
Skoda,2005,Diesel,Manual,240162,Second,18.2,600,21,35000.0
Hyundai,2009,Petrol,Manual,194918,Third,14.7,1400,17,35000.0
Tata,2015,Petrol,Manual,124592,First,10.4,1657,11,71527.97
Skoda,2025,Petrol,Manual,11266,First,19.6,1451,1,879266.38
Toyota,2010,Diesel,Manual,202241,First,16.7,1462,16,43847.35
Mahindra,2022,Petrol,Manual,39575,First,16.9,791,4,318772.69
Tata,2007,Diesel,Manual,227793,First,21.3,994,19,35000.0
Hyundai,2013,Petrol,Manual,166444,First,15.5,684,13,39941.37
MG,2024,Electric,Automatic,17963,First,12.1,1347,2,927166.19
Skoda,2010,Petrol,Manual,199591,Second,15.8,730,16,38809.35
Honda,2011,Petrol,Manual,190905,First,12.8,1801,15,41968.71
Hyundai,2020,Petrol,Automatic,63883,First,25.8,1131,6,270649.4
Renault,2008,Petrol,Manual,220577,Second,18.4,751,18,35000.0
Hyundai,2025,Petrol,Manual,2880,First,19.4,1372,1,596632.82
Hyundai,2006,Petrol,Manual,241810,Third,19.1,1399,20,35000.0
Tata,2009,Diesel,Automatic,191756,First,20.1,921,17,35000.0
Toyota,2006,Petrol,Manual,243214,Second,23.0,2313,20,35000.0
Hyundai,2022,CNG,Manual,52295,First,20.8,854,4,225552.65
Hyundai,2009,Petrol,Automatic,203048,First,18.7,1485,17,35177.21
BMW,2009,Petrol,Automatic,191965,First,17.9,1420,17,183252.43
Renault,2016,Diesel,Manual,119370,First,20.9,1365,10,90965.04
Maruti,2023,Petrol,Automatic,39202,First,17.9,606,3,272996.59
Maruti,2025,LPG,Manual,8239,First,21.0,1389,1,336496.54
Chevrolet,2012,Petrol,Manual,179667,First,20.3,600,14,35000.0
Honda,2018,Petrol,Manual,97426,Second,21.1,804,8,125320.19
Jeep,2011,Petrol,Manual,170421,First,16.9,1684,15,91331.27
Honda,2018,Petrol,Automatic,75944,Second,17.8,896,8,169887.22
Hyundai,2009,Petrol,Automatic,218938,First,24.3,1060,17,37946.05
Renault,2025,Petrol,Automatic,6840,First,15.8,1761,1,516493.57
Maruti,2005,Petrol,Manual,245119,Second,21.6,1368,21,35000.0
BMW,2025,Diesel,Manual,10163,First,19.4,1777,1,3633768.57
Toyota,2006,Petrol,Automatic,249275,First,6.9,1123,20,35000.0
Nissan,2022,Diesel,Automatic,57351,First,27.7,1440,4,367695.48
BMW,2018,Petrol,Manual,93835,First,22.8,1392,8,1061249.95
Ford,2020,Diesel,Manual,72933,Test Drive,24.2,675,6,227217.87
Hyundai,2018,LPG,Automatic,96553,Third,16.9,1120,8,95038.22
Hyundai,2013,Petrol,Manual,151306,Second,19.1,1151,13,39641.07
Maruti,2026,Diesel,Automatic,500,First,20.7,1162,0,563339.06
BMW,2025,Petrol,Manual,16059,First,22.2,1592,1,3135178.5
Mahindra,2009,Diesel,Manual,194638,First,21.6,1280,17,40354.92
Mahindra,2011,Petrol,Automatic,181198,Second,24.2,1361,15,53923.28
MG,2005,Petrol,Automatic,257408,Third,22.2,1466,21,35000.0
Tata,2015,Diesel,Manual,132378,First,13.6,621,11,62975.44
Toyota,2014,Petrol,Manual,139655,Third,18.3,1398,12,63606.02
Maruti,2025,Petrol,Manual,6267,First,18.5,1553,1,405618.92
Renault,2017,Petrol,Automatic,111080,Second,11.3,1022,9,82491.56
Honda,2020,Petrol,Automatic,71180,Second,18.0,1065,6,204939.85
Tata,2022,Petrol,Automatic,47312,First,21.3,1240,4,327686.96
MG,2018,Diesel,Manual,89527,First,18.5,1373,8,244959.72
Maruti,2011,Electric,Automatic,175167,Third,20.1,1291,15,35000.0
Audi,2019,Diesel,Manual,88526,First,12.7,1547,7,1122812.88
Mahindra,2011,Petrol,Manual,174517,Second,21.0,1402,15,45669.33
Ford,2020,Diesel,Automatic,67594,Second,18.8,1520,6,234518.28
Ford,2010,Petrol,Manual,207751,First,21.2,1313,16,35000.0
Hyundai,2015,Diesel,Manual,141419,First,11.3,1611,11,76471.95
Mahindra,2020,Electric,Manual,72643,First,12.5,1456,6,333797.87
Maruti,2012,Petrol,Automatic,174187,Test Drive,19.0,2004,14,47551.39
Honda,2019,LPG,Manual,91659,First,18.9,1227,7,174495.39
Mahindra,2009,Petrol,Manual,203226,Third,21.9,1261,17,35000.0
Volkswagen,2006,Diesel,Manual,227004,Fourth,17.7,1369,20,35000.0
Toyota,2019,Petrol,Automatic,103503,Second,20.1,1198,7,222869.13
Tata,2009,Petrol,Manual,210685,First,19.1,1535,17,35000.0
Toyota,2015,Diesel,Manual,121520,First,16.7,1494,11,148390.76
Tata,2007,Petrol,Manual,226134,Second,20.5,1698,19,35000.0
Maruti,2010,Petrol,Manual,198629,Second,20.3,1058,16,35000.0
Audi,2007,Diesel,Automatic,219403,Second,18.5,1180,19,166831.52
Mahindra,2016,Petrol,Manual,106941,First,18.6,1202,10,128008.58
Toyota,2010,Diesel,Manual,182058,First,16.4,1781,16,56654.93
Volkswagen,2011,CNG,Manual,185605,Third,18.8,1898,15,35000.0
Hyundai,2020,Petrol,Manual,78737,Test Drive,23.8,1058,6,213747.02
Hyundai,2007,Petrol,Manual,232777,First,20.1,835,19,35000.0
Maruti,2024,CNG,Manual,22636,First,19.2,1581,2,322461.7
Tata,2019,Petrol,Automatic,84733,First,20.0,658,7,167758.86
Mahindra,2007,Petrol,Manual,231941,Second,17.2,1758,19,35000.0
Honda,2021,Petrol,Manual,55615,First,9.6,981,5,252119.69
Tata,2025,Petrol,Manual,21198,Third,24.2,1919,1,421123.65
Maruti,2014,CNG,Manual,135771,Second,14.0,1254,12,35000.0
Maruti,2025,Electric,Automatic,16616,Second,19.9,1227,1,521734.56
Volkswagen,2017,CNG,Manual,97909,Fourth,19.5,1327,9,81061.83
Hyundai,2006,Petrol,Manual,244732,Second,15.2,923,20,35000.0
Nissan,2008,Petrol,Automatic,227853,Fourth,10.2,1505,18,35000.0
Hyundai,2005,Petrol,Manual,245254,Second,14.1,1185,21,35000.0
Tata,2022,LPG,Manual,56144,First,23.7,1407,4,229678.42
Maruti,2016,Diesel,Automatic,107993,First,18.5,1199,10,106927.8
Maruti,2022,Petrol,Manual,40444,Second,14.7,1405,4,198610.51
Volkswagen,2023,Diesel,Automatic,27383,Fourth,17.2,1736,3,369446.73
Mahindra,2022,Petrol,Manual,50006,First,13.5,1137,4,335833.93
Ford,2012,Diesel,Manual,167488,First,17.5,1157,14,46134.49
Tata,2006,Electric,Manual,238220,Third,22.6,1512,20,35000.0
Honda,2008,Petrol,Manual,209348,First,20.5,1138,18,35000.0
Tata,2022,Diesel,Manual,44197,First,24.1,1005,4,345869.82
Hyundai,2007,Diesel,Manual,237303,Second,21.2,1012,19,35000.0
Mahindra,2015,LPG,Automatic,143327,First,15.9,1103,11,80054.85
Hyundai,2007,Petrol,Manual,230100,Fourth,22.9,1680,19,35000.0
Maruti,2006,Petrol,Manual,225131,First,11.5,1508,20,35000.0
Renault,2016,Petrol,Manual,124726,First,17.0,2212,10,89777.68
Tata,2019,Petrol,Automatic,74727,First,10.0,1247,7,176584.97
Nissan,2023,LPG,Manual,36157,Third,18.7,812,3,163988.95
Tata,2021,Diesel,Manual,65963,Second,23.7,1268,5,220680.57
Maruti,2014,Diesel,Manual,150601,First,16.2,985,12,51701.97
Ford,2010,Diesel,Automatic,195335,First,21.6,691,16,38386.58
Hyundai,2014,Petrol,Manual,155530,Second,17.4,1269,12,51057.97
Maruti,2017,Petrol,Manual,108132,First,20.7,1595,9,101805.12
Tata,2007,Petrol,Automatic,229936,First,18.0,1408,19,35000.0
Ford,2026,Petrol,Automatic,500,Third,18.7,1253,0,502958.39
Maruti,2007,Petrol,Manual,229574,First,18.6,1358,19,35000.0
Maruti,2011,Petrol,Automatic,174038,First,22.3,600,15,35000.0
MG,2026,Petrol,Manual,8731,First,14.0,1528,0,755901.81
Mercedes,2011,Petrol,Automatic,191447,First,19.0,1187,15,314733.13
Honda,2026,Petrol,Manual,24318,First,20.5,1301,0,669272.04
Hyundai,2023,Petrol,Manual,32604,Second,15.4,1457,3,268228.73
Kia,2019,Petrol,Manual,75113,First,15.7,1131,7,210042.94
Honda,2017,Petrol,Manual,92737,First,13.5,1494,9,142436.78
Maruti,2014,Diesel,Manual,144287,Second,19.9,1259,12,53253.99
Mahindra,2006,Petrol,Manual,244682,Second,16.4,1389,20,35000.0
Honda,2019,Petrol,Manual,86553,First,18.3,1078,7,183474.36
Hyundai,2010,Diesel,Manual,200163,First,18.3,1032,16,35000.0
Mahindra,2010,CNG,Manual,206288,First,22.8,913,16,36406.48
Maruti,2025,CNG,Manual,4675,First,21.8,906,1,331004.89
Maruti,2022,CNG,Manual,37975,Third,16.2,1236,4,152487.95
Honda,2019,Petrol,Automatic,93389,Test Drive,9.3,1412,7,208599.47
Audi,2013,LPG,Automatic,171086,First,15.2,746,13,284772.54
Ford,2019,Petrol,Manual,86852,Second,18.9,1028,7,135369.23
Mahindra,2019,CNG,Manual,89523,Second,17.9,1220,7,172843.56
Maruti,2008,Petrol,Manual,215472,Second,19.2,629,18,35000.0
Mahindra,2025,Petrol,Manual,16401,Second,15.7,1283,1,452859.71
Volkswagen,2012,Petrol,Manual,167697,First,19.1,1411,14,55960.96
Mercedes,2009,Petrol,Manual,192226,Second,18.8,1714,17,218703.28
Maruti,2026,Electric,Manual,9340,First,16.2,1723,0,561761.34
Hyundai,2011,Diesel,Manual,178613,First,21.6,1597,15,42851.73
MG,2005,Petrol,Manual,238129,First,21.3,674,21,35000.0
Volkswagen,2018,Diesel,Manual,103357,Second,23.7,1213,8,174225.91
Hyundai,2021,Diesel,Automatic,56825,First,13.1,1352,5,261834.57
Hyundai,2011,Petrol,Automatic,187766,First,16.3,1161,15,39633.69
Maruti,2018,Petrol,Manual,110650,Second,18.3,1205,8,99058.18
Maruti,2013,CNG,Manual,163719,First,18.3,669,13,35000.0
Maruti,2010,Petrol,Manual,179896,Second,20.0,1475,16,35000.0
Maruti,2015,Diesel,Manual,123884,Second,13.6,1696,11,64253.59
MG,2010,Diesel,Manual,191367,First,21.4,1449,16,58159.75
Hyundai,2005,Petrol,Manual,267412,Second,12.1,1013,21,35000.0
BMW,2026,Petrol,Automatic,8250,Third,17.5,1485,0,3049713.39
Mahindra,2020,Petrol,Automatic,77940,Second,19.2,600,6,204494.25
Kia,2024,Diesel,Manual,17536,Test Drive,30.8,600,2,632095.66
Kia,2007,Petrol,Manual,228233,Third,20.2,1461,19,35000.0
Maruti,2024,Diesel,Automatic,19937,First,18.8,1363,2,368491.54
Tata,2013,Petrol,Manual,167178,Third,18.5,886,13,35000.0
Kia,2020,Diesel,Automatic,67392,Second,18.3,1149,6,258035.99
Tata,2026,Petrol,Manual,20536,Second,20.8,1822,0,443466.21
Hyundai,2016,Petrol,Automatic,123987,Fourth,24.6,1090,10,65232.86
Skoda,2020,Petrol,Manual,68074,First,19.4,1244,6,276964.19
Mahindra,2016,Petrol,Manual,116613,Third,17.4,1066,10,96295.04
Chevrolet,2010,Petrol,Automatic,188376,First,14.8,1926,16,35000.0
Skoda,2007,Diesel,Manual,249288,First,21.0,600,19,35000.0
Tata,2015,Diesel,Automatic,124283,First,21.4,600,11,95986.69
Hyundai,2007,CNG,Manual,224109,First,11.9,1968,19,35000.0
Toyota,2013,Petrol,Manual,153040,First,19.3,1369,13,78738.1
Mahindra,2017,Petrol,Manual,105120,Second,21.2,1785,9,131639.43
Renault,2024,Petrol,Manual,24574,Second,21.3,1388,2,354790.67
Maruti,2025,Petrol,Manual,15887,Third,18.8,1002,1,285132.26
Honda,2009,Diesel,Manual,207781,First,18.5,1594,17,37854.18
Maruti,2018,Petrol,Manual,97603,Third,21.0,1553,8,90289.06
Mahindra,2018,Petrol,Manual,101615,First,15.3,1247,8,148880.39
Kia,2020,CNG,Manual,87265,First,17.3,1310,6,194717.06
Tata,2021,Diesel,Automatic,54106,First,16.0,1443,5,256623.91
Kia,2007,Diesel,Manual,227582,Third,15.5,1271,19,35000.0
Volkswagen,2014,Petrol,Automatic,142026,First,16.3,1648,12,88465.56
Maruti,2018,Petrol,Automatic,95711,First,18.4,1559,8,141800.99
Hyundai,2014,Diesel,Automatic,128539,First,14.0,1778,12,87028.71
Honda,2016,Petrol,Manual,126899,First,16.8,1340,10,109516.65
Maruti,2016,Petrol,Manual,117301,First,23.1,1543,10,90398.91
Mahindra,2017,Petrol,Manual,114841,First,21.7,1520,9,145418.73
Hyundai,2009,CNG,Manual,198597,First,15.0,600,17,35000.0
Hyundai,2023,Petrol,Automatic,35273,First,16.6,1195,3,389039.72
Kia,2012,Petrol,Manual,175440,First,23.9,727,14,54587.74
Skoda,2015,Petrol,Automatic,138419,Third,19.5,1159,11,86899.91
Honda,2019,Petrol,Manual,72131,First,19.0,1730,7,240103.33
Nissan,2011,Petrol,Manual,171119,First,16.2,1898,15,35000.0
Kia,2017,Diesel,Manual,111837,Third,23.6,974,9,112160.03
Kia,2012,Petrol,Manual,167897,First,18.5,1445,14,59795.74
Hyundai,2022,Diesel,Automatic,34414,Second,22.1,1511,4,354080.46
Renault,2010,Petrol,Automatic,181581,First,20.7,1547,16,35000.0
Tata,2007,Petrol,Manual,234701,First,20.3,1008,19,35000.0
Hyundai,2011,Petrol,Manual,176396,Second,14.8,1294,15,35000.0
Toyota,2016,Petrol,Manual,112937,First,23.9,907,10,137863.85
Skoda,2005,Petrol,Manual,256917,First,16.4,1430,21,35000.0
Toyota,2021,CNG,Manual,56797,Fourth,17.0,1915,5,231824.67
Honda,2007,Diesel,Automatic,235424,Second,24.6,819,19,35000.0
Mahindra,2025,Petrol,Manual,21529,Second,18.6,1311,1,438041.52
Maruti,2019,Petrol,Automatic,85580,First,22.0,1511,7,168199.13
Honda,2025,Petrol,Automatic,6277,First,14.5,1353,1,692950.48
Skoda,2026,Petrol,Manual,16075,Second,17.4,998,0,631897.42
Volkswagen,2023,Diesel,Manual,44870,First,20.3,1072,3,457032.51
Maruti,2014,Petrol,Manual,149095,Second,23.0,1672,12,48861.87
Mercedes,2026,Petrol,Manual,10789,Fourth,15.9,1693,0,2470617.31
Hyundai,2009,Diesel,Manual,208968,Third,13.9,649,17,35000.0
Hyundai,2021,Petrol,Manual,59454,First,22.0,1108,5,242425.98
Hyundai,2016,Diesel,Manual,121274,Test Drive,16.8,1382,10,96894.69
Honda,2007,Electric,Automatic,225181,First,20.0,1216,19,35000.0
Hyundai,2013,CNG,Automatic,154306,Third,18.0,1308,13,42092.06
Audi,2017,Diesel,Automatic,105249,First,22.2,1763,9,1240918.5
Maruti,2005,Petrol,Manual,252532,First,23.1,1663,21,35000.0
Honda,2023,Petrol,Manual,36461,First,23.2,1121,3,422611.3
Tata,2010,Diesel,Manual,209053,Second,22.3,936,16,35000.0
Toyota,2015,Diesel,Manual,126918,First,23.3,1047,11,133721.4
Maruti,2021,Diesel,Manual,78979,First,13.9,920,5,182952.02
Kia,2014,LPG,Automatic,146465,First,17.7,1449,12,80077.39
Skoda,2016,CNG,Manual,119560,Second,19.0,1050,10,108634.89
Hyundai,2005,Petrol,Manual,240727,First,11.7,777,21,35000.0
Hyundai,2006,Diesel,Automatic,233345,First,14.6,1575,20,35000.0
Honda,2023,Petrol,Manual,34366,First,18.1,1001,3,392977.51
Volkswagen,2015,Petrol,Manual,125450,Second,13.4,1894,11,105316.75
Nissan,2023,CNG,Automatic,36238,Fourth,13.6,1254,3,204654.17
Nissan,2018,Petrol,Automatic,96819,Second,17.1,1311,8,126678.62
Skoda,2022,Diesel,Manual,44188,Third,9.0,1924,4,308880.07
Ford,2024,Petrol,Manual,32002,Third,17.1,1070,2,270635.41
Maruti,2023,Petrol,Manual,37928,Fourth,17.0,1942,3,162812.32
Mahindra,2021,Petrol,Manual,59822,First,16.8,1190,5,309871.73
Maruti,2017,CNG,Manual,105706,First,21.3,846,9,68810.75
Hyundai,2018,Electric,Manual,85829,First,15.1,1525,8,179210.01
Maruti,2020,Petrol,Automatic,77472,First,17.0,1181,6,175054.73
Maruti,2014,Electric,Manual,145464,Third,18.1,1270,12,48951.84
Maruti,2022,Petrol,Manual,48252,Second,15.8,1404,4,193901.58
Kia,2026,Petrol,Manual,7729,Third,7.4,1247,0,504612.45
Ford,2008,Petrol,Manual,209151,First,19.6,1858,18,35000.0
Audi,2011,Electric,Automatic,184323,Second,20.9,1543,15,352336.11
Mahindra,2009,Diesel,Manual,194285,Second,17.3,600,17,35000.0
Honda,2024,CNG,Manual,36419,Third,12.3,1013,2,236433.61
Renault,2026,Diesel,Manual,2027,First,19.5,1107,0,545720.95
Skoda,2021,Petrol,Manual,48404,First,18.3,1210,5,349818.76
Tata,2014,Diesel,Automatic,146812,First,18.2,1419,12,80696.11
Renault,2010,Petrol,Automatic,192287,First,24.9,1913,16,40923.76
Tata,2009,Diesel,Automatic,212690,Second,17.0,666,17,35000.0
Ford,2015,Petrol,Manual,126650,Fourth,22.6,770,11,47496.08
Maruti,2015,Petrol,Automatic,121067,First,12.5,1097,11,71544.69
Tata,2011,Petrol,Manual,187544,First,21.1,1240,15,36060.4
Kia,2025,Petrol,Automatic,2916,Second,21.5,1480,1,732055.16
Lexus,2016,Diesel,Manual,114988,Second,18.2,1493,10,594540.78
Hyundai,2010,Petrol,Manual,194120,First,18.9,1141,16,35000.0
Maruti,2020,Diesel,Automatic,63008,Second,17.3,600,6,161310.67
BMW,2006,Petrol,Manual,227052,First,18.7,1518,20,117472.28
Kia,2010,Electric,Manual,186879,First,13.0,1436,16,56482.21
Ford,2017,Petrol,Manual,118284,Third,16.5,1274,9,73568.03
Hyundai,2022,Petrol,Manual,40132,Test Drive,20.7,1175,4,309560.32
MG,2024,CNG,Manual,26939,First,19.0,894,2,527816.02
Maruti,2026,Diesel,Manual,539,First,16.9,1381,0,526954.39
Skoda,2021,Petrol,Automatic,52922,First,25.0,1265,5,454798.66
Toyota,2011,Petrol,Manual,170786,Second,22.4,1564,15,53466.87
Hyundai,2006,Diesel,Automatic,230510,Fourth,16.5,1113,20,35000.0
Maruti,2018,Petrol,Automatic,101705,First,24.5,1421,8,135018.72
MG,2018,Petrol,Automatic,103712,First,14.6,1749,8,264676.37
Maruti,2021,CNG,Automatic,56919,Fourth,19.3,1151,5,108106.62
Honda,2010,Petrol,Automatic,198546,First,22.0,1327,16,39548.41
Renault,2018,Diesel,Manual,115876,Second,19.8,935,8,92488.12
Maruti,2015,Diesel,Manual,127110,First,22.2,1319,11,70765.26
Skoda,2016,Diesel,Manual,125032,First,22.8,1548,10,160610.15
Maruti,2019,CNG,Automatic,89430,Second,14.4,1540,7,127713.17
Hyundai,2018,CNG,Manual,96827,First,15.9,983,8,126406.93
Tata,2009,Petrol,Manual,204665,First,20.0,1752,17,35065.02
Ford,2009,Petrol,Manual,197807,First,6.4,1063,17,35000.0
Honda,2011,Electric,Manual,179896,First,9.2,1128,15,50939.61
Maruti,2010,Diesel,Manual,197197,First,14.6,872,16,35000.0
Renault,2007,Petrol,Manual,231034,Third,19.8,2212,19,35000.0
Toyota,2017,Petrol,Manual,110449,First,21.9,1311,9,181900.6
Nissan,2012,Diesel,Manual,164715,Second,19.6,1014,14,37244.84
Honda,2007,CNG,Manual,230061,First,16.4,1137,19,35000.0
Honda,2020,Petrol,Automatic,80703,First,15.2,1035,6,261345.02
Nissan,2013,Petrol,Manual,162084,First,14.9,1078,13,44931.37
Audi,2012,Diesel,Manual,174987,Second,26.6,895,14,267989.32
Maruti,2018,Diesel,Manual,96974,First,18.0,1337,8,131825.66
Honda,2014,Petrol,Manual,152553,Second,18.0,1144,12,57057.05
Renault,2005,Petrol,Manual,246908,First,20.0,1280,21,35000.0
Maruti,2023,Diesel,Manual,30624,First,20.0,1716,3,388930.7
Skoda,2021,Petrol,Automatic,72261,Third,13.9,1250,5,275929.66
Chevrolet,2018,Petrol,Manual,88543,Second,23.3,1647,8,97394.22
Mercedes,2014,Petrol,Manual,143916,Second,19.3,600,12,399261.5
Renault,2010,Petrol,Manual,186792,Second,22.2,1462,16,35000.0
Maruti,2023,Petrol,Manual,35477,First,23.6,1363,3,311787.62
Hyundai,2005,LPG,Manual,257229,Second,19.0,1085,21,35000.0
Mahindra,2015,CNG,Automatic,136630,Second,25.9,1628,11,98315.76
Honda,2011,Petrol,Manual,170366,First,18.7,781,15,39304.83
Hyundai,2013,Diesel,Automatic,170651,Second,23.4,1467,13,55484.92
Maruti,2026,CNG,Manual,10163,First,22.4,1220,0,413713.0
Toyota,2014,Diesel,Automatic,147501,First,16.2,600,12,102624.13
Nissan,2016,Petrol,Manual,113056,First,20.8,1233,10,80650.85
Ford,2016,Diesel,Manual,126188,First,20.1,1682,10,100601.05
Nissan,2014,CNG,Manual,148586,First,19.0,852,12,50021.56
Kia,2022,Diesel,Manual,62125,First,19.4,714,4,343158.73
Lexus,2013,Petrol,Automatic,149326,First,13.1,1083,13,409260.95
Honda,2014,Petrol,Automatic,135132,Test Drive,14.7,1568,12,90059.48
BMW,2024,Petrol,Manual,19789,First,15.6,1127,2,2428226.34
Honda,2012,LPG,Automatic,163265,First,13.2,1193,14,47003.71
MG,2024,Diesel,Automatic,17766,First,17.2,2269,2,1009849.92
Hyundai,2020,Petrol,Manual,63901,First,19.7,1170,6,205495.81
Maruti,2014,Diesel,Manual,133476,Fourth,14.5,1370,12,37941.32
Tata,2018,LPG,Manual,96575,First,21.1,600,8,105617.05
Toyota,2007,Petrol,Automatic,219254,First,17.6,1046,19,36974.0
Renault,2017,Petrol,Manual,99832,Second,25.1,940,9,77107.09
Renault,2015,Petrol,Manual,146574,Second,24.2,1330,11,59850.62
Maruti,2012,Diesel,Manual,180677,Second,16.2,1178,14,35000.0
Tata,2024,Petrol,Automatic,36146,First,18.3,2076,2,499034.73
MG,2022,Diesel,Manual,43166,Second,14.2,600,4,402073.34
Renault,2021,Diesel,Manual,56810,First,21.3,881,5,221543.94
Maruti,2008,Petrol,Automatic,202970,Second,23.0,846,18,35000.0
Maruti,2015,Petrol,Manual,136821,First,18.8,1315,11,62689.67
Renault,2005,CNG,Manual,261121,Third,15.7,1349,21,35000.0
Hyundai,2023,Diesel,Manual,31706,First,11.2,1578,3,341006.94
Hyundai,2020,Diesel,Automatic,60954,First,19.3,1070,6,265679.59
Honda,2025,Petrol,Manual,6990,First,22.5,716,1,514302.17
Renault,2022,Diesel,Automatic,46757,Second,15.6,757,4,216804.24
Hyundai,2006,Petrol,Manual,236875,First,16.8,1835,20,35000.0
Honda,2007,Diesel,Manual,220823,First,21.5,1987,19,35000.0
Toyota,2006,Petrol,Manual,243506,First,23.3,928,20,35000.0
BMW,2009,Petrol,Automatic,193047,First,21.8,1295,17,236606.22
Chevrolet,2020,Petrol,Manual,94580,First,18.8,830,6,130232.94
Nissan,2021,Petrol,Manual,46223,First,19.8,725,5,239119.96
Maruti,2013,Petrol,Manual,161728,First,15.5,1568,13,38619.21
Tata,2009,Petrol,Manual,209630,Second,16.9,1490,17,35000.0
Toyota,2010,Diesel,Manual,203670,First,18.3,819,16,46461.7
Mahindra,2017,Petrol,Manual,110320,Second,17.6,1601,9,130262.51
Tata,2019,Diesel,Automatic,92848,Fourth,24.3,1356,7,114308.82
Hyundai,2005,Diesel,Manual,245698,Second,25.7,1275,21,35000.0
Mahindra,2015,Diesel,Manual,129361,Second,15.8,862,11,83063.48
Tata,2019,Diesel,Manual,72643,First,25.7,1064,7,192302.33
MG,2007,CNG,Manual,223400,Third,25.6,1165,19,35000.0
Toyota,2022,Diesel,Manual,45986,Second,12.1,1274,4,395454.36
Hyundai,2026,CNG,Manual,500,Second,22.9,1607,0,437954.7
Tata,2025,Petrol,Manual,500,Second,14.4,1568,1,449678.76
Kia,2006,Petrol,Automatic,239048,Second,22.0,1275,20,35000.0
Toyota,2020,Electric,Manual,74671,Second,20.5,2163,6,344875.51
Maruti,2010,Petrol,Manual,208525,Test Drive,15.2,1660,16,35000.0
Maruti,2023,Petrol,Manual,27187,First,20.3,1564,3,325797.08
Nissan,2007,LPG,Automatic,226306,First,16.8,1024,19,35000.0
Toyota,2013,Petrol,Automatic,158883,First,7.3,1382,13,72881.08
Renault,2005,Diesel,Manual,254772,Third,14.7,1652,21,35000.0
Tata,2013,Petrol,Manual,152886,Second,27.9,956,13,44529.21
Tata,2024,Petrol,Manual,17661,Second,19.7,1159,2,315821.99
Kia,2009,Petrol,Automatic,202726,Second,10.7,2041,17,36008.3
Renault,2010,Petrol,Manual,171610,First,15.1,1195,16,35000.0
Renault,2026,Petrol,Manual,12037,Second,19.9,866,0,432533.9
Kia,2007,Petrol,Manual,229930,First,25.0,2098,19,35000.0
Nissan,2020,Diesel,Manual,80920,First,20.8,2072,6,222765.64
Ford,2023,Petrol,Manual,40106,First,24.3,1386,3,381572.9
Volkswagen,2014,Petrol,Manual,146123,Third,16.2,1452,12,62343.92
Maruti,2013,Diesel,Automatic,155041,Second,14.1,1334,13,40966.42
MG,2013,Diesel,Manual,151784,Third,24.8,896,13,69838.65
Ford,2014,Diesel,Manual,143795,First,20.1,1775,12,79170.71
Hyundai,2006,Diesel,Manual,225168,First,13.6,942,20,35000.0
Mahindra,2009,Petrol,Manual,211951,Second,20.1,1853,17,36351.83
Ford,2005,Petrol,Manual,257763,First,17.5,1336,21,35000.0
Honda,2025,Diesel,Manual,18367,First,16.9,1061,1,563415.65
Hyundai,2010,Diesel,Automatic,206858,Test Drive,21.0,1279,16,40232.41
Ford,2019,Petrol,Manual,99543,First,16.4,2281,7,146950.26
Chevrolet,2008,Petrol,Manual,212033,Third,26.8,1109,18,35000.0
Mahindra,2021,Diesel,Manual,60676,First,11.9,1384,5,323040.19
Hyundai,2012,Petrol,Manual,175733,Second,20.7,1019,14,36598.91
Toyota,2024,Petrol,Automatic,17359,First,14.0,1482,2,704148.14
